"skierID","resortID","liftID","seasonID","dayID","time","latency","startTime","responseCode","requestMethod"
"91967","5","21","2022","1","307","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"90763","7","32","2022","1","94","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"23335","3","26","2022","1","187","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"78281","6","9","2022","1","26","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"91919","1","27","2022","1","84","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"47871","9","17","2022","1","128","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"89319","4","21","2022","1","227","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"40256","9","12","2022","1","340","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"33270","1","31","2022","1","254","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"49260","9","15","2022","1","190","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"63229","9","12","2022","1","164","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"86129","5","21","2022","1","197","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"78138","3","24","2022","1","219","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"23052","1","22","2022","1","55","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"67242","7","4","2022","1","53","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"51100","6","22","2022","1","172","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"38786","1","20","2022","1","46","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"92715","4","9","2022","1","233","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"30291","1","27","2022","1","129","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"60557","2","27","2022","1","29","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"18749","5","8","2022","1","277","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"45725","8","20","2022","1","139","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"62656","1","31","2022","1","52","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"58782","3","5","2022","1","136","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"62872","5","27","2022","1","25","2","Fri Mar 03 13:58:03 EST 2023","200","POST"
"45921","2","11","2022","1","98","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"64110","9","4","2022","1","115","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"58459","7","4","2022","1","83","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"13271","5","37","2022","1","13","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"71796","8","38","2022","1","47","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"6647","6","1","2022","1","291","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"24721","2","1","2022","1","147","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"71911","8","20","2022","1","295","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"35136","5","22","2022","1","71","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"25266","8","3","2022","1","279","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"70388","9","36","2022","1","217","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"99775","9","17","2022","1","171","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"76157","4","11","2022","1","13","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"33354","3","15","2022","1","262","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"97248","1","4","2022","1","333","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"90152","2","11","2022","1","225","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"93964","6","30","2022","1","10","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"87756","9","29","2022","1","67","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"92925","2","39","2022","1","294","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"70893","4","20","2022","1","357","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"65822","6","22","2022","1","203","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"5197","3","14","2022","1","262","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"10922","5","1","2022","1","105","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"16765","6","14","2022","1","205","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"54516","6","13","2022","1","262","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"48427","1","32","2022","1","245","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"17511","7","22","2022","1","21","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"58031","7","37","2022","1","97","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"71721","6","3","2022","1","153","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"46797","2","26","2022","1","76","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"50276","2","27","2022","1","280","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"31027","8","29","2022","1","45","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"61840","8","25","2022","1","3","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"93366","7","4","2022","1","200","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"84943","3","36","2022","1","331","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"24291","6","31","2022","1","243","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"39452","6","30","2022","1","259","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"98541","5","12","2022","1","215","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"13500","7","17","2022","1","341","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"87442","4","32","2022","1","102","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"93454","7","1","2022","1","32","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"66136","2","35","2022","1","344","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"97424","3","13","2022","1","348","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"59713","3","15","2022","1","236","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"65910","2","36","2022","1","23","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"6772","9","28","2022","1","294","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"96158","3","1","2022","1","302","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"17435","7","9","2022","1","286","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"60676","9","26","2022","1","54","2","Fri Mar 03 13:58:03 EST 2023","200","POST"
"76685","2","31","2022","1","217","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"31733","6","39","2022","1","166","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"20597","1","8","2022","1","62","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"30457","9","32","2022","1","349","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"19822","9","5","2022","1","312","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"54521","2","11","2022","1","56","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"30570","8","33","2022","1","292","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"76424","1","19","2022","1","215","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"17015","6","14","2022","1","142","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"49635","7","15","2022","1","341","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"69070","8","27","2022","1","60","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"63018","6","29","2022","1","301","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"31497","5","23","2022","1","166","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"59994","9","4","2022","1","358","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"49354","3","15","2022","1","210","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"16082","2","35","2022","1","357","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"28620","8","2","2022","1","40","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"78696","4","16","2022","1","315","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"18075","5","21","2022","1","121","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"64524","1","11","2022","1","332","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"83017","3","5","2022","1","236","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"36119","8","24","2022","1","353","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"81147","9","34","2022","1","156","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"8226","9","37","2022","1","14","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"81877","5","20","2022","1","7","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"1826","5","22","2022","1","283","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"18767","4","3","2022","1","5","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"25904","3","10","2022","1","130","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"8189","9","36","2022","1","11","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"17176","4","4","2022","1","167","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"16520","5","25","2022","1","182","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"25414","7","37","2022","1","60","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"71017","6","38","2022","1","83","2","Fri Mar 03 13:58:04 EST 2023","200","POST"
"85254","9","30","2022","1","292","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"41221","7","2","2022","1","251","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"49248","2","7","2022","1","352","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"99899","8","5","2022","1","216","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"57733","9","5","2022","1","73","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"31777","4","16","2022","1","63","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"26570","7","23","2022","1","12","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"57270","2","22","2022","1","23","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"69980","4","1","2022","1","269","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"37648","7","16","2022","1","247","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"17113","5","35","2022","1","177","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"11005","6","18","2022","1","162","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"87399","4","26","2022","1","245","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"78199","8","3","2022","1","62","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"94810","4","2","2022","1","103","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"70247","8","24","2022","1","232","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"621","3","34","2022","1","244","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"12446","7","9","2022","1","37","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"56229","6","30","2022","1","66","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"32745","4","37","2022","1","73","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"38578","1","34","2022","1","261","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"58221","9","1","2022","1","130","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"86117","2","34","2022","1","320","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"39116","5","25","2022","1","78","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"4829","4","25","2022","1","281","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"64800","2","10","2022","1","97","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"87983","4","11","2022","1","4","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"83086","6","35","2022","1","162","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"2105","4","5","2022","1","280","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"54884","4","10","2022","1","351","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"16848","5","11","2022","1","222","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"85831","7","29","2022","1","40","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"94058","8","13","2022","1","144","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"91717","4","17","2022","1","357","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"54125","6","22","2022","1","6","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"5516","5","39","2022","1","215","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"62807","9","31","2022","1","300","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"72085","5","19","2022","1","268","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"38298","7","32","2022","1","289","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"17273","5","28","2022","1","250","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"34700","3","18","2022","1","69","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"40044","7","9","2022","1","76","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"72141","3","10","2022","1","209","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"74766","8","8","2022","1","120","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"50701","6","31","2022","1","358","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"42838","2","28","2022","1","337","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"74259","5","7","2022","1","168","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"71131","4","32","2022","1","56","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"43348","3","14","2022","1","26","2","Fri Mar 03 13:58:03 EST 2023","200","POST"
"66945","7","25","2022","1","343","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"86328","2","1","2022","1","98","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"40730","4","16","2022","1","117","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"90520","1","4","2022","1","211","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"83367","5","6","2022","1","345","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"50214","5","13","2022","1","113","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"73726","8","7","2022","1","226","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"16379","2","24","2022","1","266","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"47644","1","8","2022","1","128","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"22861","6","7","2022","1","310","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"62872","7","5","2022","1","210","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"48121","3","5","2022","1","296","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"97001","6","26","2022","1","45","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"15171","6","4","2022","1","46","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"47282","1","16","2022","1","140","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"61703","5","23","2022","1","124","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"46929","2","37","2022","1","153","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"88865","6","38","2022","1","320","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"35807","9","3","2022","1","171","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"52341","7","32","2022","1","60","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"15950","3","14","2022","1","322","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"41484","9","1","2022","1","207","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"75259","9","9","2022","1","339","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"72524","9","39","2022","1","22","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"54919","9","15","2022","1","37","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"66641","1","17","2022","1","321","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"79433","3","27","2022","1","111","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"43349","7","14","2022","1","240","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"15249","3","6","2022","1","337","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"56119","9","35","2022","1","52","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"69740","3","34","2022","1","148","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"87404","7","4","2022","1","327","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"92728","2","28","2022","1","45","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"42642","5","4","2022","1","280","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"24548","1","2","2022","1","300","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"79142","9","9","2022","1","239","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"83247","5","22","2022","1","47","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"2352","5","31","2022","1","297","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"39214","3","35","2022","1","159","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"34892","8","32","2022","1","323","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"17010","8","22","2022","1","274","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"47937","9","25","2022","1","303","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"43955","6","22","2022","1","249","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"15979","8","22","2022","1","297","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"89543","3","17","2022","1","165","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"28297","2","6","2022","1","111","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"44011","6","24","2022","1","295","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"85835","2","16","2022","1","243","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"79783","7","28","2022","1","285","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"86342","1","3","2022","1","91","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"84421","3","39","2022","1","291","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"99262","7","20","2022","1","354","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"89068","5","13","2022","1","44","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"14288","6","14","2022","1","284","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"30568","2","3","2022","1","232","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"94005","7","20","2022","1","243","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"90599","4","35","2022","1","151","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"1680","4","23","2022","1","63","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"80504","8","29","2022","1","131","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"44310","6","3","2022","1","220","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"90798","1","33","2022","1","104","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"26271","8","12","2022","1","135","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"9863","5","33","2022","1","67","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"53100","5","38","2022","1","355","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"23215","4","28","2022","1","320","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"73795","9","16","2022","1","211","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"27570","4","31","2022","1","359","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"91822","4","28","2022","1","281","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"64322","8","30","2022","1","300","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"8057","4","25","2022","1","160","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"10408","6","33","2022","1","17","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"36906","8","6","2022","1","234","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"77174","1","26","2022","1","310","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"87035","3","14","2022","1","124","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"27770","1","1","2022","1","55","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"1196","3","6","2022","1","10","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"99339","8","34","2022","1","149","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"37710","5","32","2022","1","91","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"27526","9","17","2022","1","115","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"627","9","19","2022","1","64","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"12894","5","23","2022","1","133","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"89612","1","24","2022","1","347","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"30623","2","7","2022","1","106","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"1799","5","4","2022","1","208","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"50938","9","20","2022","1","62","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"58007","4","6","2022","1","199","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"4493","8","37","2022","1","242","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"82192","2","6","2022","1","329","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"388","1","11","2022","1","203","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"56933","1","1","2022","1","91","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"23238","6","28","2022","1","301","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"33050","5","33","2022","1","81","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"27410","3","7","2022","1","282","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"29332","9","34","2022","1","5","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"19404","4","30","2022","1","176","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"61684","8","11","2022","1","87","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"13994","3","4","2022","1","274","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"93354","3","20","2022","1","311","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"75726","3","22","2022","1","54","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"55659","1","31","2022","1","134","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"52872","5","37","2022","1","138","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"44858","8","30","2022","1","91","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"25836","8","34","2022","1","175","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"65011","2","35","2022","1","11","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"90885","8","31","2022","1","346","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"32675","3","20","2022","1","70","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"34129","3","17","2022","1","142","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"94964","1","38","2022","1","163","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"57837","1","20","2022","1","155","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"68112","8","13","2022","1","41","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"66638","2","37","2022","1","317","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"79526","7","24","2022","1","177","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"19432","9","3","2022","1","224","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"58229","2","4","2022","1","347","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"33901","5","17","2022","1","66","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"49968","7","39","2022","1","167","2","Fri Mar 03 13:58:01 EST 2023","200","POST"
"20392","2","16","2022","1","322","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"48767","4","14","2022","1","92","1","Fri Mar 03 13:58:04 EST 2023","200","POST"
"55751","2","38","2022","1","20","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"6411","3","3","2022","1","24","2","Fri Mar 03 13:58:00 EST 2023","200","POST"
"21653","5","37","2022","1","261","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"79330","5","27","2022","1","303","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"79628","1","21","2022","1","42","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"44408","1","1","2022","1","33","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"56384","4","10","2022","1","48","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"31746","7","39","2022","1","213","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"51226","3","27","2022","1","185","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"35877","9","5","2022","1","28","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"53784","2","39","2022","1","303","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"61560","5","29","2022","1","158","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"54953","5","27","2022","1","105","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"87999","1","8","2022","1","96","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"66584","6","25","2022","1","3","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"26144","2","14","2022","1","104","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"99366","3","17","2022","1","26","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"87186","6","19","2022","1","276","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"66211","8","32","2022","1","317","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"2876","4","14","2022","1","181","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"84357","9","25","2022","1","107","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"71291","5","28","2022","1","4","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"339","3","18","2022","1","121","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"86647","6","5","2022","1","33","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"42532","5","23","2022","1","142","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"25332","9","5","2022","1","168","0","Fri Mar 03 13:58:04 EST 2023","200","POST"
"55751","2","23","2022","1","35","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"58468","3","21","2022","1","289","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"45703","5","18","2022","1","50","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"13166","7","4","2022","1","353","1","Fri Mar 03 13:58:02 EST 2023","200","POST"
"82157","7","10","2022","1","80","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"78333","7","28","2022","1","321","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"73920","6","20","2022","1","304","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"56623","4","39","2022","1","149","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"51221","4","39","2022","1","6","1","Fri Mar 03 13:58:01 EST 2023","200","POST"
"52097","7","3","2022","1","137","0","Fri Mar 03 13:58:03 EST 2023","200","POST"
"36173","5","28","2022","1","249","1","Fri Mar 03 13:58:03 EST 2023","200","POST"
"7477","9","23","2022","1","169","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
"38242","7","16","2022","1","348","2","Fri Mar 03 13:58:02 EST 2023","200","POST"
"37422","5","16","2022","1","287","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"72365","4","16","2022","1","359","0","Fri Mar 03 13:58:01 EST 2023","200","POST"
"98883","1","28","2022","1","339","1","Fri Mar 03 13:58:00 EST 2023","200","POST"
"39830","2","12","2022","1","202","0","Fri Mar 03 13:58:02 EST 2023","200","POST"
